STOP_FRISK_ID,Stop Frisk Time,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_BORO_NAME
5787,22:30:00,2018,July,Wednesday,Based on Self Initiated,POM,78,SGT,78,1,PETIT LARCENY,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,CALM,54,MALE,WHITE HISPANIC,5.1,150,THN,BRO,BLD,78,3 STREET && 5 AVENUE,BROOKLYN
5788,21:45:00,2018,July,Wednesday,Based on C/W on Scene,POM,90,SGT,90,1,ASSAULT,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NORMAL,35,MALE,WHITE HISPANIC,5.6,150,THN,BRO,BLK,90,WHIPPLE STREET && THROOP AVENUE,BROOKLYN
5789,4:39:00,2018,July,Wednesday,Based on C/W on Scene,POM,105,SGT,105,1,ASSAULT,23,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,COOPERATIVE,47,0,BLACK,5.6,150,MED,BRO,BLK,105,14587 GUY R BREWER BOULEVARD,QUEENS
5790,3:54:00,2018,July,Thursday,Based on Radio Run,POM,7,SGT,7,2,ASSAULT,9,1,0,1,ASSAULT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,CALM COOPERATIVE,31,MALE,BLACK,5.9,145,MED,BRO,BRO,7,120 ORCHARD STREET,MANHATTAN
5791,4:30:00,2018,July,Thursday,Based on Radio Run,POM,9,SGT,9,1,BURGLARY,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,COOPERATIVE,20,FEMALE,BLACK HISPANIC,5.4,120,THN,BLK,BLK,9,194 1 AVENUE,MANHATTAN
5792,4:30:00,2018,July,Thursday,Based on Radio Run,POM,9,SGT,9,1,BURGLARY,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,COOPERATIVE,23,MALE,BLACK,5.1,170,MED,BLK,BLK,9,194 1 AVENUE,MANHATTAN
5793,5:52:00,2018,July,Thursday,Based on Radio Run,POM,23,LT,23,2,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,APPARENTLY NORMAL,35,MALE,BLACK,6,165,THN,BRO,BLK,23,334 EAST 106 STREET,MANHATTAN
5794,19:40:00,2018,July,Thursday,Based on Radio Run,POF,23,SGT,23,1,GRAND LARCENY AUTO,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM & POLITE,33,MALE,BLACK,6.3,180,MED,BRO,BLK,23,EAST 101 STREET && 2 AVENUE,MANHATTAN
5795,1:14:00,2018,July,Thursday,Based on Radio Run,POM,32,SGT,32,1,CPW,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,AGITAED,0,MALE,BLACK HISPANIC,5.1,190,MED,BLK,BLK,32,2680 8 AVENUE,MANHATTAN
5796,20:07:00,2018,July,Thursday,Based on Radio Run,POM,33,SGT,33,2,ASSAULT,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"ANGRY , AGGRESIVE,COMBATIVE",41,MALE,BLACK,5.7,155,THN,BRO,BLK,33,640 WEST 171 STREET,MANHATTAN
5797,12:55:00,2018,July,Thursday,Based on Radio Run,POM,47,SGT,47,10,CPW,12,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,"PERSON STOPPED WAS CALM, AND LEFT POLICE WITH A HANDSHAKE.",56,MALE,BLACK,5.9,220,MED,BRO,ZZZ,47,3817 DYRE AVENUE,BRONX
5798,2:35:00,2018,July,Thursday,Based on Self Initiated,POM,183,SGT,183,1,CRIMINAL POSSESSION OF MARIHUANA,5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,CALM,26,MALE,BLACK,5.9,200,HEA,BRO,BRO,48,EAST 180 STREET && PARK AVENUE,BRONX
5799,2:35:00,2018,July,Thursday,Based on Self Initiated,POM,183,SGT,183,1,CRIMINAL POSSESSION OF MARIHUANA,5,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,CALM,27,MALE,BLACK,5.9,180,THN,BRO,BRO,48,EAST 180 STREET && PARK AVENUE,BRONX
5800,2:35:00,2018,July,Thursday,Based on Self Initiated,POM,183,SGT,183,1,CPW,5,1,0,1,CPW,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,AGGRESSIVE,19,MALE,BLACK,5.7,150,THN,BRO,BRO,48,EAST 180 STREET && PARK AVENUE,BRONX
5801,19:04:00,2018,July,Thursday,Based on Radio Run,POM,49,SGT,49,1,GRAND LARCENY,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,CALM,41,FEMALE,BLACK,5,150,MED,BRO,BLK,49,EASTCHESTER ROAD && EAST GUN HILL ROAD,BRONX
5802,14:25:00,2018,July,Thursday,Based on Radio Run,POM,60,SGT,60,1,PETIT LARCENY,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,N/A,15,FEMALE,BLACK,5.8,160,HEA,BRO,BRO,60,708 BRIGHTON BEACH AVENUE,BROOKLYN
5803,14:25:00,2018,July,Thursday,Based on C/W on Scene,POM,60,SGT,60,1,PETIT LARCENY,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,N/A,14,MALE,BLACK,5.5,120,THN,BRO,BLK,60,708 BRIGHTON BEACH AVENUE,BROOKLYN
5804,14:25:00,2018,July,Thursday,Based on C/W on Scene,POM,60,SGT,60,1,PETIT LARCENY,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,N/A,14,MALE,BLACK,5.5,120,THN,BRO,BRO,60,708 BRIGHTON BEACH AVENUE,BROOKLYN
5805,22:22:00,2018,July,Thursday,Based on Radio Run,POM,60,SGT,60,0,ASSAULT,35,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,CALM,30,MALE,BLACK,5.7,215,U,ZZZ,BLK,60,3028 WEST 29 STREET,BROOKLYN
5806,22:22:00,2018,July,Thursday,Based on Radio Run,POM,60,SGT,60,0,ASSAULT,35,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,CALM,0,MALE,BLACK,5.6,null,HEA,BRO,BLD,60,3028 WEST 29 STREET,BROOKLYN
5807,22:14:00,2018,July,Thursday,Based on Radio Run,POF,61,SGT,61,0,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NERVOUS,60,MALE,BLACK,5.7,160,THN,BRO,BLK,61,3380 NOSTRAND AVENUE,BROOKLYN
5808,10:42:00,2018,July,Thursday,Based on Radio Run,POM,63,LT,63,1,BURGLARY,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NORMAL,49,MALE,BLACK,5.8,220,MED,BRO,BLK,63,EAST 53 STREET && FOSTER AVENUE,BROOKLYN
5809,19:49:00,2018,July,Thursday,Based on Radio Run,POM,63,SGT,63,0,BURGLARY,5,1,0,1,BURGLARY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,N/A,40,MALE,WHITE,5.4,160,MED,BRO,BLK,63,MADISON PLACE && AVENUE P,BROOKLYN
5810,20:40:00,2018,July,Thursday,Based on Radio Run,POM,139,SGT,139,1,CPW,20,1,0,1,CPW,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,CALM,15,MALE,BLACK,5,115,THN,BLK,BRO,71,PRESIDENT STREET && UTICA AVENUE,BROOKLYN
5811,15:15:00,2018,July,Thursday,Based on Radio Run,POM,71,SGT,71,1,RAPE,15,1,0,1,RAPE,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,EXHAUSTED,61,MALE,BLACK,6,180,THN,BRO,BLK,71,1441 UNION STREET,BROOKLYN
5812,3:15:00,2018,July,Thursday,Based on Self Initiated,POM,75,SGT,75,1,CPW,2,1,0,1,CPW,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,NERVOUS,17,MALE,WHITE,5.8,150,THN,BRO,BLK,75,123 VAN SICLEN AVENUE,BROOKLYN
5813,19:15:00,2018,July,Thursday,Based on C/W on Scene,POM,77,SGT,77,1,PETIT LARCENY,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,CALM,22,MALE,BLACK,6.2,190,THN,ZZZ,BLK,77,74 KINGSTON AVENUE,BROOKLYN
5814,3:40:00,2018,July,Thursday,Based on Self Initiated,POF,79,SGT,79,5,BURGLARY,20,1,0,1,OTHER,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,CALM,24,MALE,WHITE,5.1,145,THN,BLU,BRO,79,156 VERNON AVENUE,BROOKLYN
5815,20:23:00,2018,July,Thursday,Based on Self Initiated,POM,79,LT,79,3,CRIMINAL POSSESSION OF MARIHUANA,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,UNDERSTANDING,33,MALE,BLACK,6,170,THN,BRO,BLD,79,368 CLIFTON PLACE,BROOKLYN
5816,3:45:00,2018,July,Thursday,Based on C/W on Scene,POM,90,SGT,90,1,PETIT LARCENY,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NORMAL,39,MALE,BLACK,5.8,170,THN,BRO,BLK,90,DIVISION AVENUE && ROEBLING STREET,BROOKLYN
5817,22:48:00,2018,July,Thursday,Based on Radio Run,POM,94,LT,94,0,CRIMINAL TRESPASS,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DISORIENTED,28,MALE,BLACK,5.9,155,THN,BLK,BLK,94,37 BLUE SLIP,BROOKLYN
5818,22:30:00,2018,July,Thursday,Based on Radio Run,POM,102,SGT,102,1,CPW,22,0,DEFT DID FLEE ON FOOT WHEN OFFICERS ATTEMPTED TO STOP,1,CPW,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,DEFT DID RESIST ARREST,19,MALE,BLACK,5.4,115,THN,BRO,BLK,102,87 STREET && JAMAICA AVENUE,QUEENS
5819,0:30:00,2018,July,Thursday,Based on Self Initiated,POM,113,LT,113,1,CPW,10,1,0,1,OTHER,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,SORRY,35,MALE,BLACK,6.3,230,HEA,BRO,BLK,113,119-27 166 STREET,QUEENS
5820,21:42:00,2018,July,Thursday,Based on Radio Run,POF,114,SGT,114,1,ROBBERY,10,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"IRATE, ANNOYED",22,MALE,BLACK,5.8,140,MED,BRO,BLK,114,HAZEN STREET && 74 STREET,QUEENS
5821,13:45:00,2018,July,Thursday,Based on Radio Run,POM,121,SGT,121,5,CPW,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,CALM,34,MALE,WHITE,5.1,200,MED,BRO,BRO,121,WILLOW ROAD EAST && FOREST AVENUE,STATEN ISLAND
5822,13:45:00,2018,July,Thursday,Based on Radio Run,POM,121,SGT,121,5,CPW,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,NERVOUS,28,MALE,WHITE,5.9,200,HEA,BRO,BRO,121,WILLOW ROAD EAST && FOREST AVENUE,STATEN ISLAND
5823,4:52:00,2018,July,Friday,Based on Radio Run,POM,6,SGT,6,0,ROBBERY,1,0,POINTED OUT BY C/V,1,ROBBERY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NERVOUS,43,MALE,BLACK,5.8,170,MED,BRO,BLK,6,MINETTA STREET && MINETTA LANE,MANHATTAN
5824,13:00:00,2018,July,Friday,Based on C/W on Scene,POM,9,SGT,9,1,PETIT LARCENY,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,EXCITED,36,MALE,WHITE HISPANIC,6,180,THN,BRO,BLK,9,44 EAST 2 STREET,MANHATTAN
5825,2:45:00,2018,July,Friday,Based on Self Initiated,POM,181,SGT,181,2,PETIT LARCENY,5,1,0,1,PETIT LARCENY,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,CALM,20,MALE,BLACK,6.1,230,MED,BRO,BLK,14,PARK AVENUE SOUTH && EAST 30 STREET,MANHATTAN
5826,19:01:00,2018,July,Friday,Based on Radio Run,POM,860,SGT,860,5,CPW,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PERSON WAS COOPERATING WITH OFFICERS.,38,MALE,WHITE HISPANIC,5.7,170,MED,BRO,BLK,18,WEST 57 STREET && AVENUE OF THE AMERICAS,MANHATTAN
5827,20:08:00,2018,July,Friday,Based on Self Initiated,SGT,23,LT,23,1,ROBBERY,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ANGRY,35,MALE,BLACK HISPANIC,5.11,180,MED,BRO,BLK,23,EAST 101 STREET && 3 AVENUE,MANHATTAN
5828,0:55:00,2018,July,Friday,Based on Radio Run,POM,24,SGT,24,2,PETIT LARCENY,5,1,0,1,PETIT LARCENY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM,0,MALE,BLACK,null,null,THN,BRO,BLK,24,CENTRAL PARK WEST && WEST 105 STREET,MANHATTAN
5829,9:15:00,2018,July,Friday,Based on Radio Run,POF,28,SGT,28,1,GRAND LARCENY,5,1,0,1,MENACING,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,NON COMPLIANT,42,MALE,BLACK,5.8,150,THN,BRO,BLK,28,MANHATTAN AVENUE && WEST 113 STREET,MANHATTAN
5830,17:40:00,2018,July,Friday,Based on Self Initiated,POM,860,SGT,860,12,GRAND LARCENY,7,1,0,1,GRAND LARCENY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"NERVOUS, SWEATING, TREMBLING",43,MALE,BLACK,5.9,205,MED,BLK,BLK,28,LENOX AVENUE && WEST 111 STREET,MANHATTAN
5831,22:32:00,2018,July,Friday,Based on C/W on Scene,POM,30,SGT,30,2,CPW,35,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,CALM,30,MALE,WHITE HISPANIC,5.7,160,THN,BRO,BLK,30,3358 BROADWAY,MANHATTAN
5832,16:10:00,2018,July,Friday,Based on Self Initiated,POM,806,SGT,806,1,CRIMINAL TRESPASS,9,1,0,1,CRIMINAL TRESPASS,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NERVOUS,50,MALE,BLACK,5.1,180,MED,BRO,BLK,32,48 MACOMBS PLACE,MANHATTAN
5833,19:30:00,2018,July,Friday,Based on C/W on Scene,POM,32,SGT,32,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,CALM,18,MALE,BLACK,6,220,MED,BRO,BLK,32,WEST 144 STREET && 7 AVENUE,MANHATTAN
5834,19:30:00,2018,July,Friday,Based on C/W on Scene,POM,32,SGT,32,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"APP NORMAL, NO ISSUE",17,MALE,BLACK,5.7,120,THN,BRO,BLK,32,7 AVENUE && WEST 144 STREET,MANHATTAN
5835,19:30:00,2018,July,Friday,Based on C/W on Scene,POM,32,SGT,32,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"APP NORMAL, NO ISSUE",17,MALE,BLACK,5.7,140,THN,BRO,BLK,32,7 AVENUE && WEST 144 STREET,MANHATTAN
5836,19:30:00,2018,July,Friday,Based on C/W on Scene,POM,32,SGT,32,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"APP NORMAL, NO ISSUES",0,MALE,BLACK,6,180,THN,BRO,BLK,32,7 AVENUE && WEST 144 STREET,MANHATTAN
5837,9:00:00,2018,July,Friday,Based on Radio Run,POM,34,SGT,34,0,ASSAULT,5,1,0,1,ASSAULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ANGRY,38,MALE,BLACK HISPANIC,5.9,170,MED,BRO,BLK,34,110 POST AVENUE,MANHATTAN
5838,15:00:00,2018,July,Friday,Based on C/W on Scene,POM,34,SGT,34,1,PETIT LARCENY,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UPSET,0,FEMALE,BLACK HISPANIC,null,null,THN,BRO,BLN,34,BENNETT AVENUE && WEST 192 STREET,MANHATTAN
5839,17:51:00,2018,July,Friday,Based on Self Initiated,POM,807,SGT,807,1,OTHER,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,CALM,22,MALE,WHITE HISPANIC,5.8,160,MED,BRO,BLK,40,595 TRINITY AVENUE,BRONX
5840,20:20:00,2018,July,Friday,Based on Self Initiated,POM,807,SGT,807,2,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,4,1,0,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"AGGRAVATED, UPSET AND CONFRONTIVE",48,MALE,BLACK HISPANIC,6.2,160,THN,BRO,BLK,40,388 EAST 141 STREET,BRONX
5841,0:42:00,2018,July,Friday,Based on C/W on Scene,POM,41,SGT,41,1,BURGLARY,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,COOPERATED,32,MALE,BLACK HISPANIC,5.8,165,THN,BRO,BLK,41,1015 LEGGETT AVENUE,BRONX
5842,0:42:00,2018,July,Friday,Based on C/W on Scene,POF,41,SGT,41,1,BURGLARY,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,COOPERATIVE,22,MALE,BLACK HISPANIC,5.8,130,THN,BRO,BLK,41,1015 LEGGETT AVENUE,BRONX
5843,0:13:00,2018,July,Friday,Based on C/W on Scene,POM,46,LT,46,1,OTHER,10,1,0,1,OTHER,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM,22,MALE,WHITE HISPANIC,5.9,180,MED,BRO,BLK,44,CROSS BRONX EXPRESSWAY && MAJOR DEEGAN EXPRESSWAY,BRONX
5844,17:51:00,2018,July,Friday,Based on C/W on Scene,POM,52,SGT,52,1,CRIMINAL MISCHIEF,15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,CALM,26,MALE,WHITE HISPANIC,5.1,170,THN,BRO,BLK,52,EAST FORDHAM ROAD && MORRIS AVENUE,BRONX
5845,12:45:00,2018,July,Friday,Based on Radio Run,POM,60,SGT,60,1,GRAND LARCENY,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UPSET,21,MALE,BLACK,5.7,150,THN,BRO,BLK,60,SHORE PARKWAY && 27 AVENUE,BROOKLYN
5846,16:20:00,2018,July,Friday,Based on C/W on Scene,POM,67,LT,67,1,ROBBERY,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,CALM,25,MALE,BLACK,6,150,THN,BRO,BLK,67,77 EAST 56 STREET,BROOKLYN
5847,16:54:00,2018,July,Friday,Based on Radio Run,POM,71,SGT,71,3,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,EMOTIONAL,49,MALE,BLACK,5.8,170,MED,BRO,BLK,71,1174 NOSTRAND AVENUE,BROOKLYN
5848,16:35:00,2018,July,Friday,Based on Self Initiated,POM,75,SGT,75,2,ASSAULT,15,1,0,1,ASSAULT,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,CALM,23,MALE,BLACK,5.8,180,MED,BRO,BLK,75,713 ESSEX STREET,BROOKLYN
5849,18:30:00,2018,July,Friday,Based on C/W on Scene,POM,71,SGT,71,1,ASSAULT,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,0,MALE,BLACK,null,210,HEA,BRO,BLK,77,245 TROY AVENUE,BROOKLYN
5850,18:28:00,2018,July,Friday,Based on Radio Run,POM,78,SGT,78,1,CRIMINAL MISCHIEF,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FIDGETING,13,MALE,BLACK,5.8,175,THN,BLK,BLK,78,466 BERGEN STREET,BROOKLYN
5851,18:28:00,2018,July,Friday,Based on Radio Run,POM,78,SGT,78,1,CRIMINAL MISCHIEF,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FIDEGTING,14,MALE,BLACK,5.7,180,MED,BLK,BLK,78,466 BERGEN STREET,BROOKLYN
5852,19:03:00,2018,July,Friday,Based on C/W on Scene,POM,79,SGT,79,1,ASSAULT,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UPSET,28,MALE,BLACK,5.1,150,THN,BRO,BLK,79,NOSTRAND AVENUE && PUTNAM AVENUE,BROOKLYN
5853,10:40:00,2018,July,Friday,Based on C/W on Scene,POM,83,SGT,83,10,ROBBERY,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,UNDERSTANDING,31,MALE,BLACK HISPANIC,5.6,160,THN,BRO,BRO,83,391 MENAHAN STREET,BROOKLYN
5854,10:40:00,2018,July,Friday,Based on C/W on Scene,POM,83,SGT,83,10,ROBBERY,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,UNDERSTANDING,33,MALE,BLACK,5.6,200,HEA,BRO,BLK,83,391 MENAHAN STREET,BROOKLYN
